,Activation,Channels,Loss,Mae,Mse
204,relu,"[0, 1, 3, 5, 6, 10, 12, 13, 14, 15, 16, 17, 19, 21, 23]",106.769287109375,2.941439151763916,106.769287109375
205,relu,"[1, 2, 3, 5, 7, 8, 9, 10, 11, 13, 14, 17, 18, 19, 21]",69.341796875,1.53016197681427,69.341796875
206,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 11, 12, 14, 17, 18, 19, 20]",120.16212463378906,2.3982925415039062,120.1621322631836
207,relu,"[1, 2, 3, 5, 7, 8, 12, 13, 14, 16, 18, 19, 20, 22, 23]",56.42707061767578,3.095463752746582,56.42707061767578
208,relu,"[0, 1, 2, 3, 4, 6, 7, 9, 10, 11, 12, 17, 20, 21, 22]",109.57685852050781,2.3619284629821777,109.57685852050781
209,relu,"[0, 2, 4, 7, 8, 11, 12, 13, 14, 15, 16, 17, 18, 21, 22]",93.2613754272461,2.073702335357666,93.2613754272461
210,relu,"[0, 1, 3, 4, 6, 7, 10, 11, 13, 16, 17, 20, 21, 22, 23]",109.52367401123047,2.3497793674468994,109.52367401123047
211,relu,"[0, 1, 3, 8, 9, 10, 12, 13, 14, 17, 18, 19, 20, 22, 23]",55.3679313659668,2.2996437549591064,55.3679313659668
212,relu,"[0, 2, 3, 4, 5, 7, 11, 12, 13, 15, 17, 19, 20, 21, 22]",125.0239486694336,2.429605007171631,125.0239486694336
213,relu,"[0, 2, 4, 6, 7, 10, 11, 12, 14, 16, 17, 19, 20, 21, 23]",110.71027374267578,3.080350399017334,110.71028900146484
214,relu,"[1, 2, 4, 5, 7, 9, 11, 12, 14, 15, 17, 19, 21, 22, 23]",82.47522735595703,2.2451679706573486,82.47522735595703
215,relu,"[0, 1, 4, 5, 6, 7, 8, 9, 10, 13, 17, 19, 21, 22, 23]",113.75849151611328,2.948561668395996,113.75849151611328
216,relu,"[2, 3, 5, 6, 7, 8, 11, 12, 14, 16, 17, 18, 21, 22, 23]",78.49971008300781,2.7155439853668213,78.49971008300781
217,relu,"[0, 2, 3, 5, 6, 8, 9, 10, 11, 13, 14, 15, 18, 21, 23]",94.55329132080078,1.49971604347229,94.55329132080078
218,relu,"[0, 1, 5, 6, 7, 8, 9, 10, 11, 12, 14, 15, 16, 17, 19]",114.95795440673828,2.197477102279663,114.95796966552734
